timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1695133913747,109,HTTP Request-0,302,Found,ThreadPathao 1-26,text,true,,2666,112,92,92,https://pathao.com/,109,0,17
1695133913856,3228,HTTP Request-1,200,OK,ThreadPathao 1-26,text,true,,113477,115,92,92,https://pathao.com/bn/,3217,0,0
1695133913945,3264,HTTP Request,200,OK,ThreadPathao 1-30,text,true,,116145,227,95,95,https://pathao.com/bn/,102,0,26
1695133913945,102,HTTP Request-0,302,Found,ThreadPathao 1-30,text,true,,2664,112,95,95,https://pathao.com/,102,0,26
1695133914048,3161,HTTP Request-1,200,OK,ThreadPathao 1-30,text,true,,113481,115,95,95,https://pathao.com/bn/,3151,0,0
1695133913895,3366,HTTP Request,200,OK,ThreadPathao 1-29,text,true,,116143,227,96,96,https://pathao.com/bn/,90,0,19
1695133913895,90,HTTP Request-0,302,Found,ThreadPathao 1-29,text,true,,2660,112,96,96,https://pathao.com/,90,0,19
1695133913985,3276,HTTP Request-1,200,OK,ThreadPathao 1-29,text,true,,113483,115,96,96,https://pathao.com/bn/,3266,0,0
1695133913846,3419,HTTP Request,200,OK,ThreadPathao 1-28,text,true,,116147,227,96,96,https://pathao.com/bn/,98,0,16
1695133913846,98,HTTP Request-0,302,Found,ThreadPathao 1-28,text,true,,2664,112,96,96,https://pathao.com/,98,0,16
1695133913944,3321,HTTP Request-1,200,OK,ThreadPathao 1-28,text,true,,113483,115,96,96,https://pathao.com/bn/,3154,0,0
1695133913923,3362,HTTP Request,200,OK,ThreadPathao 1-2,text,true,,116145,227,96,96,https://pathao.com/bn/,73,0,0
1695133913923,73,HTTP Request-0,302,Found,ThreadPathao 1-2,text,true,,2660,112,96,96,https://pathao.com/,73,0,0
1695133913997,3288,HTTP Request-1,200,OK,ThreadPathao 1-2,text,true,,113485,115,96,96,https://pathao.com/bn/,3278,0,0
1695133913496,3812,HTTP Request,200,OK,ThreadPathao 1-21,text,true,,116147,227,97,97,https://pathao.com/bn/,220,0,28
1695133913496,220,HTTP Request-0,302,Found,ThreadPathao 1-21,text,true,,2664,112,97,97,https://pathao.com/,220,0,28
1695133913717,3591,HTTP Request-1,200,OK,ThreadPathao 1-21,text,true,,113483,115,97,97,https://pathao.com/bn/,3581,0,0
1695133913993,3834,HTTP Request,200,OK,ThreadPathao 1-4,text,true,,116149,227,100,100,https://pathao.com/bn/,72,0,0
1695133913993,72,HTTP Request-0,302,Found,ThreadPathao 1-4,text,true,,2660,112,100,100,https://pathao.com/,72,0,0
1695133914065,3762,HTTP Request-1,200,OK,ThreadPathao 1-4,text,true,,113489,115,100,100,https://pathao.com/bn/,3747,0,0
1695133913646,4303,HTTP Request,200,OK,ThreadPathao 1-24,text,true,,116147,227,100,100,https://pathao.com/bn/,104,0,16
1695133913646,105,HTTP Request-0,302,Found,ThreadPathao 1-24,text,true,,2664,112,100,100,https://pathao.com/,104,0,16
1695133913751,4198,HTTP Request-1,200,OK,ThreadPathao 1-24,text,true,,113483,115,100,100,https://pathao.com/bn/,2956,0,0
1695133914095,4420,HTTP Request,200,OK,ThreadPathao 1-33,text,true,,116149,227,100,100,https://pathao.com/bn/,97,0,17
1695133914095,97,HTTP Request-0,302,Found,ThreadPathao 1-33,text,true,,2660,112,100,100,https://pathao.com/,97,0,17
1695133914192,4323,HTTP Request-1,200,OK,ThreadPathao 1-33,text,true,,113489,115,100,100,https://pathao.com/bn/,4312,0,0
1695133914151,4504,HTTP Request,200,OK,ThreadPathao 1-5,text,true,,116147,227,100,100,https://pathao.com/bn/,140,0,0
1695133914151,140,HTTP Request-0,302,Found,ThreadPathao 1-5,text,true,,2666,112,100,100,https://pathao.com/,140,0,0
1695133914291,4364,HTTP Request-1,200,OK,ThreadPathao 1-5,text,true,,113481,115,100,100,https://pathao.com/bn/,4354,0,0
1695133914046,5059,HTTP Request,200,OK,ThreadPathao 1-32,text,true,,116139,227,100,100,https://pathao.com/bn/,100,0,16
1695133914046,100,HTTP Request-0,302,Found,ThreadPathao 1-32,text,true,,2662,112,100,100,https://pathao.com/,100,0,16
1695133914146,4959,HTTP Request-1,200,OK,ThreadPathao 1-32,text,true,,113477,115,100,100,https://pathao.com/bn/,4933,0,0
1695133914347,5813,HTTP Request,200,OK,ThreadPathao 1-13,text,true,,116149,227,100,100,https://pathao.com/bn/,69,0,0
1695133914347,69,HTTP Request-0,302,Found,ThreadPathao 1-13,text,true,,2664,112,100,100,https://pathao.com/,69,0,0
1695133914416,5744,HTTP Request-1,200,OK,ThreadPathao 1-13,text,true,,113485,115,100,100,https://pathao.com/bn/,5734,0,0
1695133914346,5936,HTTP Request,200,OK,ThreadPathao 1-38,text,true,,116145,227,100,100,https://pathao.com/bn/,83,0,16
1695133914346,83,HTTP Request-0,302,Found,ThreadPathao 1-38,text,true,,2662,112,100,100,https://pathao.com/,83,0,16
1695133914429,5853,HTTP Request-1,200,OK,ThreadPathao 1-38,text,true,,113483,115,100,100,https://pathao.com/bn/,5826,0,0
1695133914547,5904,HTTP Request,200,OK,ThreadPathao 1-42,text,true,,116149,227,100,100,https://pathao.com/bn/,89,0,16
1695133914547,89,HTTP Request-0,302,Found,ThreadPathao 1-42,text,true,,2662,112,100,100,https://pathao.com/,89,0,16
1695133914636,5815,HTTP Request-1,200,OK,ThreadPathao 1-42,text,true,,113487,115,100,100,https://pathao.com/bn/,5804,0,0
1695133914194,6444,HTTP Request,200,OK,ThreadPathao 1-11,text,true,,116159,227,100,100,https://pathao.com/bn/,67,0,0
1695133914194,67,HTTP Request-0,302,Found,ThreadPathao 1-11,text,true,,2670,112,100,100,https://pathao.com/,67,0,0
1695133914261,6377,HTTP Request-1,200,OK,ThreadPathao 1-11,text,true,,113489,115,100,100,https://pathao.com/bn/,6367,0,0
1695133914645,6526,HTTP Request,200,OK,ThreadPathao 1-44,text,true,,116135,227,100,100,https://pathao.com/bn/,102,0,22
1695133914645,102,HTTP Request-0,302,Found,ThreadPathao 1-44,text,true,,2658,112,100,100,https://pathao.com/,102,0,22
